price|praɪs|n.|价格；价钱|The price seems a bit too high.|价格似乎有点太高了。|日常生活
expensive|ɪkˈspensɪv|adj.|昂贵的|That watch is too expensive for me.|那块表对我来说太贵了。|日常生活
cheap|tʃiːp|adj.|便宜的；廉价的|The vegetables are cheap today.|今天的蔬菜很便宜。|日常生活
pay|peɪ|v.|支付；付款|Can I pay with my credit card?|我可以用信用卡付款吗？|日常生活
cash|kæʃ|n.|现金|I only have cash with me.|我身上只有现金了。|日常生活
change|tʃeɪndʒ|n.|零钱；找零|Here is your change, madam.|这是您的找零，女士。|日常生活
receipt|rɪˈsiːt|n.|收据；小票|Keep the receipt in your wallet.|把收据放在钱包里。|日常生活
shopping|ˈʃɑːpɪŋ|n.|购物|She enjoys shopping on weekends.|她喜欢在周末购物。|日常生活
customer|ˈkʌstəmər|n.|顾客;客户|The customer wants a bigger size.|这位顾客想要大一号的。|日常生活
sales|seɪlz|n.|促销；销售|The store is having a big sale.|这家店正在大促销。|日常生活
checkout|ˈtʃekaʊt|n.|结账台；结账|Skip the long checkout line.|避开漫长的结账队伍。|日常生活
bag|bæɡ|n.|袋子；包|Could I have a plastic bag?|能给我一个塑料袋吗？|日常生活
buy|baɪ|v.|买；购买|I want to buy a new coat.|我想买一件新外套。|日常生活
return|rɪˈtɜːrn|v.|退回；归还|I'd like to return this item.|我想退掉这件商品。|日常生活
clothes|kloʊðz|n.|衣服；服装|Pack some warm clothes for the trip.|为旅行打包些保暖衣物。|日常生活
jacket|ˈdʒækɪt|n.|夹克；外套|This jacket fits me perfectly.|这件夹克很合我身。|日常生活
sneakers|ˈsniːkərz|n.|运动鞋；球鞋|I need a new pair of sneakers.|我需要一双新的运动鞋。|日常生活
comfortable|ˈkʌmftəbl|adj.|舒适的；舒服的|These shoes are really comfortable.|这双鞋穿起来真舒服。|日常生活
menu|ˈmenjuː|n.|菜单；菜谱|Can we see the menu, please?|我们可以看一下菜单吗？|日常生活
order|ˈɔːrdər|v.|点菜；订购|Are you ready to order your meal?|你准备好点餐了吗？|日常生活
serve|sɜːrv|v.|服务；供应|They serve breakfast until noon.|他们供应早餐到中午。|日常生活
delicious|dɪˈlɪʃəs|adj.|美味的；可口的|The soup is absolutely delicious.|这道汤简直太美味了。|日常生活
breakfast|ˈbrekfəst|n.|早餐|I had eggs for breakfast today.|我今天早餐吃了鸡蛋。|日常生活
lunch|lʌntʃ|n.|午餐|Let's have lunch together tomorrow.|我们明天一起吃午饭吧。|日常生活
dinner|ˈdɪnər|n.|晚餐；正餐|Dinner will be ready in ten minutes.|晚餐十分钟后就准备好。|日常生活
cuisine|kwɪˈziːn|n.|烹饪；菜肴|Italian cuisine is her favorite.|意大利菜是她的最爱。|日常生活
spicy|ˈspaɪsi|adj.|辛辣的；辣的|The peppers are quite spicy today.|今天的辣椒相当辣。|日常生活
sweet|swiːt|adj.|甜的|This dessert is too sweet for me.|这个甜点对我来说太甜了。|日常生活
sauce|sɔːs|n.|酱；调味汁|Add some sauce to the noodles.|往面条里加点酱。|日常生活
dessert|dɪˈzɜːrt|n.|甜点；餐后甜食|We shared a chocolate dessert.|我们分享了一份巧克力甜点。|日常生活
coffee|ˈkɔːfi|n.|咖啡|I need a cup of coffee now.|我现在需要一杯咖啡。|日常生活
tea|tiː|n.|茶；茶叶|Would you like some green tea?|你想喝点绿茶吗？|日常生活
appetite|ˈæpɪtaɪt|n.|食欲；胃口|Walking gave me a big appetite.|走路让我胃口大开。|日常生活
taste|teɪst|v.|尝；品尝|Please taste the soup before serving.|上菜前请先尝尝汤。|日常生活
health|helθ|n.|健康；健康状况|Fresh air is important for health.|新鲜空气对健康很重要。|日常生活
diet|ˈdaɪət|n.|饮食；节食|She is on a low sugar diet.|她正在吃低糖饮食。|日常生活
exercise|ˈeksərsaɪz|n.|运动；锻炼|Daily exercise keeps you strong.|日常锻炼让你保持强壮。|日常生活
gym|dʒɪm|n.|健身房；体育馆|He goes to the gym every morning.|他每天早上都去健身房。|日常生活
swimming|ˈswɪmɪŋ|n.|游泳|Swimming is great for your back.|游泳对背部很有好处。|日常生活
running|ˈrʌnɪŋ|n.|跑步|Running helps reduce daily stress.|跑步有助于减轻日常压力。|日常生活
yoga|ˈjoʊɡə|n.|瑜伽|Yoga calms my mind a lot.|瑜伽让我心静了很多。|日常生活
outdoor|ˈaʊtdɔːr|adj.|户外的；野外的|We enjoy outdoor activities in summer.|我们夏天喜欢户外活动。|日常生活
team|tiːm|n.|团队；队伍|Our team won the basketball game.|我们队赢得了篮球比赛。|日常生活
competition|ˌkɑːmpəˈtɪʃn|n.|比赛；竞争|She joined the swimming competition.|她参加了游泳比赛。|日常生活
train|treɪn|v.|训练；锻炼|He trains hard for the marathon.|他为马拉松刻苦训练。|日常生活
court|kɔːrt|n.|球场；法院|The tennis court is open today.|网球场今天开放。|日常生活
field|fiːld|n.|场地；田野|The children play on the field.|孩子们在场地上玩。|日常生活
stadium|ˈsteɪdiəm|n.|体育场；运动场|The stadium seats fifty thousand people.|这座体育场可容纳五万人。|日常生活
patient|ˈpeɪʃnt|n.|病人|The patient is feeling better today.|这位病人今天感觉好些了。|日常生活
dentist|ˈdentɪst|n.|牙医；牙科医生|I have a dentist appointment tomorrow.|我明天有牙医预约。|日常生活
clinic|ˈklɪnɪk|n.|诊所；门诊|The clinic opens at eight o'clock.|诊所八点开门。|日常生活
nurse|nɜːrs|n.|护士|The nurse checked my blood pressure.|护士给我量了血压。|日常生活
treatment|ˈtriːtmənt|n.|治疗；处理|The treatment works very well.|这种治疗非常有效。|日常生活
recover|rɪˈkʌvər|v.|恢复；痊愈|You need rest to recover quickly.|你需要休息才能尽快康复。|日常生活
injury|ˈɪndʒəri|n.|受伤；损伤|His ankle injury is healing slowly.|他的脚踝伤好得很慢。|日常生活
pain|peɪn|n.|疼痛；痛苦|I feel a sharp pain in my back.|我感到背部一阵剧痛。|日常生活
rest|rest|v.|休息；歇息|You should rest for a few days.|你应该休息几天。|日常生活
checkup|ˈtʃekʌp|n.|体检；检查|He had a monthly checkup at hospital.|他在医院做了每月体检。|日常生活
address|əˈdres|n.|地址|Please write your address here.|请在这里写下你的地址。|日常生活
phone|foʊn|n.|电话；手机|My phone is out of battery.|我的手机没电了。|日常生活
email|ˈiːmeɪl|n.|电子邮件|Send me an email about the plan.|把计划用邮件发给我。|日常生活
message|ˈmesɪdʒ|n.|信息；消息|I left a message on your phone.|我在你手机上留了言。|日常生活
invite|ɪnˈvaɪt|v.|邀请|I will invite them to my party.|我会邀请他们来我的聚会。|日常生活
visit|ˈvɪzɪt|v.|拜访；参观|We plan to visit our grandparents.|我们计划去看望祖父母。|日常生活
meeting|ˈmiːtɪŋ|n.|会议；会面|The meeting starts at three today.|今天的会议三点开始。|日常生活
neighbor|ˈneɪbər|n.|邻居|My neighbor helped me carry the box.|我邻居帮我搬了箱子。|日常生活
community|kəˈmjuːnəti|n.|社区；团体|The community holds a party yearly.|这个社区每年办一次聚会。|日常生活
family|ˈfæməli|n.|家庭；家人|The whole family gathers for dinner.|全家人聚在一起吃晚餐。|日常生活
vacation|veɪˈkeɪʃn|n.|假期；休假|We are planning a summer vacation.|我们正在计划暑期度假。|日常生活
destination|ˌdestɪˈneɪʃn|n.|目的地|The island is a popular destination.|这座岛是热门目的地。|日常生活
trip|trɪp|n.|旅行；出行|The trip took us three hours.|这趟旅行花了我们三个小时。|日常生活
travel|ˈtrævl|v.|旅行；出游|She loves to travel around Asia.|她喜欢环游亚洲。|日常生活
tour|tʊr|n.|游览；旅游|We took a city tour by bus.|我们坐巴士进行了城市游览。|日常生活
book|bʊk|v.|预订；预约|I'd like to book a double room.|我想预订一间双人房。|日常生活
hotel|hoʊˈtel|n.|旅馆；酒店|The hotel offers free breakfast.|这家酒店提供免费早餐。|日常生活
room|ruːm|n.|房间；空间|My room faces the main street.|我的房间临着主街。|日常生活
check in|tʃek ɪn|phr.|办理入住;登记|We need to check in before six.|我们需在六点前办理入住。|日常生活
keys|kiːz|n.|钥匙|I left my keys on the table.|我把钥匙落在桌子上了。|日常生活
airport|ˈerpɔːrt|n.|机场|The airport is far from downtown.|机场离市中心很远。|日常生活
flight|flaɪt|n.|航班；飞行|My flight departs at seven a.m.|我的航班早上七点起飞。|日常生活
passport|ˈpæspɔːrt|n.|护照|Don't forget to bring your passport.|别忘了带你的护照。|日常生活
boarding|ˈbɔːrdɪŋ|n.|登机；登船|Boarding starts twenty minutes early.|登机提前二十分钟开始。|日常生活
seat|siːt|n.|座位|Could you save a seat for me?|能帮我占个座位吗？|日常生活
tourist|ˈtʊrɪst|n.|游客；观光者|Many tourists visit this museum.|许多游客参观这座博物馆。|日常生活
taxi|ˈtæksi|n.|出租车|Let's take a taxi to the station.|我们打车去火车站吧。|日常生活
driver|ˈdraɪvər|n.|司机；驾驶员|The driver stopped at the corner.|司机在街角停了下来。|日常生活
car|kɑːr|n.|汽车；轿车|My car is parked outside.|我的车停在外面。|日常生活
bicycle|ˈbaɪsɪkl|n.|自行车|She rides a bicycle to work.|她骑自行车上班。|日常生活
weatherproof|ˈweðərpruːf|adj.|防风雨的|Buy a weatherproof jacket for rain.|买件防风雨的夹克应对下雨。|日常生活
wash|wɔːʃ|v.|洗；清洗|Wash your hands before eating.|吃饭前要洗手。|日常生活
laundry|ˈlɔːndri|n.|洗衣；要洗的衣物|I do the laundry every Sunday.|我每个周日洗衣服。|日常生活
clean|kliːn|adj.|干净的；清洁的|Keep your room clean and tidy.|保持房间干净整洁。|日常生活
tidy|ˈtaɪdi|v.|整理；收拾|Tidy up your desk before leaving.|离开前整理好你的书桌。|日常生活
furniture|ˈfɜːrnɪtʃər|n.|家具|This furniture is made of wood.|这套家具是木制的。|日常生活
kitchen|ˈkɪtʃən|n.|厨房|Mom is cooking in the kitchen.|妈妈正在厨房做饭。|日常生活
bedroom|ˈbedruːm|n.|卧室|My bedroom is quiet and cozy.|我的卧室安静又舒适。|日常生活
bathroom|ˈbæθruːm|n.|浴室；卫生间|The bathroom is upstairs.|浴室在楼上。|日常生活
garden|ˈɡɑːrdn|n.|花园；园子|She grows roses in her garden.|她在花园里种玫瑰。|日常生活
pet|pet|n.|宠物|My pet dog loves playing outside.|我的宠物狗喜欢在外面玩。|日常生活
school|skuːl|n.|学校|The school bus arrives at eight.|校车八点到达。|日常生活
class|klæs|n.|班级；课程|I have an English class today.|我今天有一节英语课。|日常生活
homework|ˈhoʊmwɜːrk|n.|家庭作业|He finished his homework before dinner.|他在晚饭前完成了作业。|日常生活
library|ˈlaɪbreri|n.|图书馆|The library is open until late.|图书馆开到很晚。|日常生活
bookstore|ˈbʊkstɔːr|n.|书店|I bought a novel at the bookstore.|我在书店买了一本小说。|日常生活
movie|ˈmuːvi|n.|电影|Let's watch a movie tonight.|我们今晚看部电影吧。|日常生活
concert|ˈkɑːnsərt|n.|音乐会;演唱会|The concert starts at seven thirty.|音乐会七点半开始。|日常生活
music|ˈmjuːzɪk|n.|音乐|She enjoys listening to music.|她喜欢听音乐。|日常生活
park|pɑːrk|n.|公园|We take a walk in the park.|我们在公园里散步。|日常生活
picnic|ˈpɪknɪk|n.|野餐|We had a picnic by the lake.|我们在湖边野餐了。|日常生活
beach|biːtʃ|n.|海滩；沙滩|The children play on the beach.|孩子们在沙滩上玩。|日常生活
swim|swɪm|v.|游泳|Can you swim in the sea?|你能在海里游泳吗？|日常生活
player|ˈpleɪər|n.|选手；运动员|He is a talented basketball player.|他是一位有天赋的篮球运动员。|日常生活
coach|koʊtʃ|n.|教练|The coach gave us good advice.|教练给了我们很好的建议。|日常生活
practice|ˈpræktɪs|n.|练习；训练|Practice makes perfect in sports.|运动熟能生巧。|日常生活
win|wɪn|v.|赢；获胜|I hope our team will win today.|我希望我们队今天能赢。|日常生活
lose|luːz|v.|输；丢失|We must not lose this game.|我们不能输掉这场比赛。|日常生活
point|pɔɪnt|n.|得分；点数|He scored twenty points last night.|他昨晚得到二十分。|日常生活
score|skɔːr|n.|得分；比数|What is the score of the game?|比赛比分是多少？|日常生活
goal|ɡoʊl|n.|球门；目标|He kicked the ball into the goal.|他把球踢进了球门。|日常生活
ball|bɔːl|n.|球|Throw the ball to me, please.|请把球扔给我。|日常生活
downtown|ˌdaʊnˈtaʊn|n.|市中心；商业区|We walked around downtown today.|我们今天在市中心逛了逛。|日常生活
street|striːt|n.|街道|The street is crowded on weekends.|周末街道很拥挤。|日常生活
market|ˈmɑːrkɪt|n.|市场；集市|The market sells fresh fish.|市场卖新鲜的鱼。|日常生活
mall|mɔːl|n.|购物中心|The mall is crowded on weekends.|周末商场很拥挤。|日常生活
counter|ˈkaʊntər|n.|柜台；收银台|Pay at the counter over there.|到那边柜台付款。|日常生活
shop|ʃɑːp|n.|商店；店铺|The shop opens at nine a.m.|这家店早上九点开门。|日常生活
brand|brænd|n.|品牌|This brand is well known here.|这个品牌在这里很有名。|日常生活
product|ˈprɑːdʌkt|n.|产品；商品|This product is on sale now.|这个产品现在正在促销。|日常生活
quality|ˈkwɑːləti|n.|质量；品质|The quality of this shirt is high.|这件衬衫质量很好。|日常生活
style|staɪl|n.|风格；款式|I like the simple style of this dress.|我喜欢这件裙子的简洁款式。|日常生活
size|saɪz|n.|尺寸；大小|Do you have this in a small size?|这件有小的尺寸吗？|日常生活
sick|sɪk|adj.|生病的；不适的|He stayed home because he was sick.|他因生病而待在家里。|日常生活
hurt|hɜːrt|v.|伤害；疼痛|My knee hurts when I walk.|我走路时膝盖疼。|日常生活
offer|ˈɔːfər|v.|提供；给予|They offer free delivery for orders.|他们为订单提供免费配送。|日常生活
switch|swɪtʃ|v.|转换;改变|Let's switch to the next topic.|我们切换到下一个话题吧。|日常生活
custom|ˈkʌstəm|n.|风俗；习惯|It's a local custom here.|这是当地的习俗。|日常生活
compare|kəmˈper|v.|比较；对比|Compare the prices before buying.|购买前先比较一下价格。|日常生活
choose|tʃuːz|v.|选择；挑选|You can choose any seat you like.|你可以选任何你喜欢的座位。|日常生活
enjoy|ɪnˈdʒɔɪ|v.|享受；喜欢|Enjoy your meal at the restaurant.|在餐馆好好享用你的餐点。|日常生活
forget|fərˈɡet|v.|忘记|Don't forget to lock the door.|别忘了锁门。|日常生活
remember|rɪˈmembər|v.|记得；想起|Remember to call me later.|记得待会儿给我打电话。|日常生活
listen|ˈlɪsn|v.|听；聆听|Listen carefully to the instructions.|仔细听这些说明。|日常生活
speak|spiːk|v.|说话；讲|Could you speak a little slower?|你能说慢一点吗？|日常生活
ask|æsk|v.|问；询问|Ask the clerk for help.|向店员求助。|日常生活
answer|ˈænsər|v.|回答；答复|Please answer my last question.|请回答我最后一个问题。|日常生活
usually|ˈjuːʒuəli|adv.|通常；经常|I usually walk to the office.|我通常步行去办公室。|日常生活
sometimes|ˈsʌmtaɪmz|adv.|有时；偶尔|Sometimes I cook at home.|有时我在家做饭。|日常生活
always|ˈɔːlweɪz|adv.|总是；一直|He always arrives early for class.|他总是提前到教室。|日常生活
seldom|ˈseldəm|adv.|很少；不常|She seldom eats out on weekdays.|她工作日很少在外就餐。|日常生活
rarely|ˈrerli|adv.|很少；难得|He rarely misses his flight.|他很少错过航班。|日常生活
hurry|ˈhɜːri|v.|赶紧；匆忙|We must hurry or we'll be late.|我们必须快点，否则会迟到。|日常生活
wait|weɪt|v.|等待；等候|Please wait for me at the gate.|请在门口等我。|日常生活
leave|liːv|v.|离开；留下|I need to leave early today.|我今天需要早点离开。|日常生活
arrive|əˈraɪv|v.|到达；抵达|The plane will arrive on time.|飞机会准时到达。|日常生活
restrain|rɪˈstreɪn|v.|抑制；限制|Try to restrain your spending this month.|这个月尽量克制你的开销。|日常生活
greeting|ˈɡriːtɪŋ|n.|问候；打招呼|A warm greeting for every guest.|向每位客人致以热情问候。|日常生活
neighborhood|ˈneɪbərhʊd|n.|街区；社区|I have lived here all my life.|我一直住在这个街区。|日常生活
traveling|ˈtrævlɪŋ|n.|旅行；旅游|Traveling broadens the mind greatly.|旅行大大开阔了视野。|日常生活
milk|mɪlk|n.|牛奶|I drink a glass of milk daily.|我每天喝一杯牛奶。|日常生活
bread|bred|n.|面包|He bought fresh bread this morning.|他今早买了新鲜面包。|日常生活
egg|eɡ|n.|鸡蛋|She cooked two eggs for breakfast.|她早餐煎了两个鸡蛋。|日常生活
