gallery|ˈɡæləri|n.|画廊；美术馆|The gallery shows modern art.|美术馆展出现代艺术。|环境与文化
exhibition|ˌeksɪˈbɪʃn|n.|展览|The exhibition attracts many visitors.|展览吸引了许多参观者。|环境与文化
exhibit|ɪɡˈzɪbɪt|v.|展出|The museum exhibits old coins.|博物馆展出古钱币。|环境与文化
sculpture|ˈskʌlptʃər|n.|雕塑|The sculpture stands in the park.|雕塑矗立在公园里。|环境与文化
painting|ˈpeɪntɪŋ|n.|绘画；油画|This painting is very famous.|这幅画非常有名。|环境与文化
photography|fəˈtɑːɡrəfi|n.|摄影|Photography is her favorite hobby.|摄影是她最喜欢的爱好。|环境与文化
architecture|ˈɑːrkɪtektʃər|n.|建筑|The architecture is ancient.|这座建筑很古老。|环境与文化
monument|ˈmɑːnjumənt|n.|纪念碑|The monument honors the heroes.|纪念碑纪念英雄。|环境与文化
statue|ˈstætʃuː|n.|雕像|The statue stands tall.|雕像高高矗立。|环境与文化
relic|ˈrelɪk|n.|遗迹；文物|The relic is very old.|这件文物很古老。|环境与文化
antique|ænˈtiːk|adj.|古老的|She loves antique furniture.|她喜欢古董家具。|环境与文化
archaeology|ˌɑːrkiˈɑːlədʒi|n.|考古学|Archaeology reveals ancient life.|考古学揭示古代生活。|环境与文化
civilization|ˌsɪvələˈzeɪʃn|n.|文明|Ancient civilization fascinates me.|古代文明让我着迷。|环境与文化
dynasty|ˈdaɪnəsti|n.|朝代|The Tang dynasty was famous.|唐朝很出名。|环境与文化
historical|hɪˈstɔːrɪkl|adj.|历史上的|This is a historical town.|这是一个历史小镇。|环境与文化
historic|hɪˈstɔːrɪk|adj.|有历史意义的|The historic bridge is protected.|这座历史悠久的桥受到保护。|环境与文化
history|ˈhɪstri|n.|历史|History teaches us lessons.|历史给我们以教训。|环境与文化
ancient|ˈeɪnʃənt|adj.|古代的|Ancient walls surround the city.|古城墙环绕着城市。|环境与文化
palace|ˈpæləs|n.|宫殿|The palace is open to visitors.|宫殿向游客开放。|环境与文化
temple|ˈtempl|n.|寺庙；神殿|The temple is quiet and beautiful.|寺庙宁静而美丽。|环境与文化
castle|ˈkæsl|n.|城堡|The castle stands on a hill.|城堡矗立在山丘上。|环境与文化
church|tʃɜːrtʃ|n.|教堂|The church bells ring softly.|教堂钟声轻柔地响起。|环境与文化
cathedral|kəˈθiːdrəl|n.|大教堂|The cathedral took centuries to build.|大教堂建了几个世纪。|环境与文化
mosque|mɑːsk|n.|清真寺|The mosque welcomes all visitors.|清真寺欢迎所有游客。|环境与文化
shrine|ʃraɪn|n.|圣堂；神龛|They visited a famous shrine.|他们参观了一座著名圣堂。|环境与文化
opera|ˈɑːprə|n.|歌剧|We watched a beautiful opera.|我们看了一场优美的歌剧。|环境与文化
drama|ˈdrɑːmə|n.|戏剧|The drama moved everyone.|这部戏剧感动了所有人。|环境与文化
ballet|bæˈleɪ|n.|芭蕾舞|The ballet performance was elegant.|芭蕾舞表演很优雅。|环境与文化
concert|ˈkɑːnsərt|n.|音乐会|The concert was sold out.|音乐会门票售罄。|环境与文化
melody|ˈmelədi|n.|旋律|The melody is very sweet.|旋律非常甜美。|环境与文化
rhythm|ˈrɪðəm|n.|节奏|The rhythm is easy to follow.|节奏很容易跟上。|环境与文化
dance|dæns|n.|舞蹈|Traditional dance is colorful.|传统舞蹈丰富多彩。|环境与文化
costume|ˈkɑːstuːm|n.|服装；戏服|The costume is very ornate.|这件服装非常华丽。|环境与文化
craft|kræft|n.|工艺；手艺|Local crafts attract tourists.|当地手工艺品吸引游客。|环境与文化
handmade|ˌhændˈmeɪd|adj.|手工制作的|She sells handmade pottery.|她出售手工陶器。|环境与文化
pottery|ˈpɑːtəri|n.|陶器|Pottery is an ancient craft.|陶器是一门古老工艺。|环境与文化
calligraphy|kəˈlɪɡrəfi|n.|书法|Chinese calligraphy is famous.|中国书法很有名。|环境与文化
embroidery|ɪmˈbrɔɪdəri|n.|刺绣|The embroidery is delicate.|刺绣很精致。|环境与文化
performance|pərˈfɔːrməns|n.|表演；演出|The performance starts soon.|演出即将开始。|环境与文化
stage|steɪdʒ|n.|舞台|The actor walked onto the stage.|演员走上舞台。|环境与文化
audience|ˈɔːdiəns|n.|观众|The audience applauded loudly.|观众大声鼓掌。|环境与文化
applause|əˈplɔːz|n.|掌声|Loud applause filled the hall.|大厅里响起热烈的掌声。|环境与文化
poem|ˈpoʊəm|n.|诗|This poem is about nature.|这首诗关于自然。|环境与文化
poetry|ˈpoʊətri|n.|诗歌|Poetry expresses deep emotions.|诗歌表达深沉的情感。|环境与文化
literature|ˈlɪtrətʃər|n.|文学|She studies English literature.|她研究英国文学。|环境与文化
celebrate|ˈselɪbreɪt|v.|庆祝|We celebrate the new year together.|我们一起庆祝新年。|环境与文化
celebration|ˌselɪˈbreɪʃn|n.|庆祝|The celebration lasted all night.|庆祝活动持续了一整夜。|环境与文化
parade|pəˈreɪd|n.|游行|The parade celebrates the festival.|游行庆祝节日。|环境与文化
anniversary|ˌænɪˈvɜːrsəri|n.|周年纪念|The city marks its anniversary.|这座城市庆祝周年纪念。|环境与文化
carnival|ˈkɑːrnɪvl|n.|狂欢节|The carnival is full of colors.|狂欢节五彩缤纷。|环境与文化
market|ˈmɑːrkɪt|n.|市场|The night market is lively.|夜市很热闹。|环境与文化
souvenir|ˌsuːvəˈnɪr|n.|纪念品|She bought a souvenir for me.|她给我买了一件纪念品。|环境与文化
cuisine|kwɪˈziːn|n.|菜肴；烹饪|Local cuisine is delicious.|当地菜肴很美味。|环境与文化
delicacy|ˈdelɪkəsi|n.|美味佳肴|That dish is a local delicacy.|那道菜是当地美食。|环境与文化
tourism|ˈtʊrɪzəm|n.|旅游业|Tourism brings local income.|旅游业带来当地收入。|环境与文化
tourist|ˈtʊrɪst|n.|游客|The tourist takes many photos.|这位游客拍了很多照片。|环境与文化
travel|ˈtrævl|v.|旅行|We travel to see new places.|我们旅行去看新地方。|环境与文化
trip|trɪp|n.|旅行；出行|The trip was really memorable.|这次旅行非常难忘。|环境与文化
journey|ˈdʒɜːrni|n.|旅程|The journey took three days.|这段旅程花了三天。|环境与文化
destination|ˌdestɪˈneɪʃn|n.|目的地|The island is a popular destination.|这座岛是热门目的地。|环境与文化
attraction|əˈtrækʃn|n.|景点；吸引力|The park is a great attraction.|这个公园是个好景点。|环境与文化
guide|ɡaɪd|n.|导游|The guide showed us around.|导游带我们参观。|环境与文化
landmark|ˈlændmɑːrk|n.|地标|The tower is a famous landmark.|这座塔是著名地标。|环境与文化
explore|ɪkˈsplɔːr|v.|探索；参观|We explored the old town.|我们游览了老城。|环境与文化
voyage|ˈvɔɪɪdʒ|n.|航行；航海|The voyage crossed the ocean.|这次航行跨越了海洋。|环境与文化
cruise|kruːz|n.|游轮；巡航|We took a river cruise.|我们乘船游河。|环境与文化
volcano|vɑːlˈkeɪnoʊ|n.|火山|The volcano erupted yesterday.|火山昨天喷发了。|环境与文化
coral|ˈkɔːrəl|n.|珊瑚|Coral reefs are very fragile.|珊瑚礁非常脆弱。|环境与文化
tide|taɪd|n.|潮汐|The tide comes in at noon.|潮水中午涨起来。|环境与文化
wave|weɪv|n.|波浪|The waves crashed on the shore.|波浪拍打着海岸。|环境与文化
shore|ʃɔːr|n.|岸；海滨|Birds gather by the shore.|鸟儿聚集在岸边。|环境与文化
sunset|ˈsʌnset|n.|日落|The sunset turned the sky orange.|日落把天空染成橙色。|环境与文化
orchestra|ˈɔːrkɪstrə|n.|管弦乐队|The orchestra played a classic piece.|管弦乐队演奏了一首经典曲目。|环境与文化
actor|ˈæktər|n.|演员|The actor won an award.|这位演员获奖了。|环境与文化
director|dəˈrektər|n.|导演|The director made a great film.|这位导演拍了一部很棒的电影。|环境与文化
deforestation|diːˌfɔːrɪˈsteɪʃn|n.|森林砍伐|Deforestation harms the climate.|森林砍伐危害气候。|环境与文化
fossil fuel|ˈfɑːsl fjuːəl|phr.|化石燃料|Fossil fuels are running out.|化石燃料正在枯竭。|环境与文化
