register|ˈrɛdʒɪstər|v.|注册；登记|Register for courses before the deadline.|在截止日期前注册课程。|校园与学习
graduate|ˈɡrædʒuət|n./v.|毕业生；毕业|I will graduate this summer.|我今年夏天毕业。|校园与学习
undergraduate|ˌʌndərˈɡrædʒuət|n.|本科生|She is an undergraduate student.|她是一名本科生。|校园与学习
classroom|ˈklæsrum|n.|教室|Keep quiet in the classroom.|在教室里保持安静。|校园与学习
attendance|əˈtɛndəns|n.|出勤；出席人数|Attendance is required for this course.|这门课要求出勤。|校园与学习
participate|pɑrˈtɪsəpeɪt|v.|参加；参与|All students participate in the debate.|所有学生都参加辩论。|校园与学习
discussion|dɪˈskʌʃən|n.|讨论|We had a lively discussion in class.|我们在课上进行了热烈的讨论。|校园与学习
presentation|ˌprɛzənˈteɪʃən|n.|展示；口头报告|Give your presentation next Monday.|下周一做你的展示。|校园与学习
debate|dɪˈbeɪt|n./v.|辩论|The debate starts at three o'clock.|辩论三点开始。|校园与学习
quiz|kwɪz|n.|小测验|We have a quiz every Friday.|我们每周五有小测验。|校园与学习
note|noʊt|n./v.|笔记；记录|Take notes during the lecture.|在讲座期间做笔记。|校园与学习
blackboard|ˈblækbɔrd|n.|黑板|The teacher wrote on the blackboard.|老师写在黑板上。|校园与学习
chalk|tʃɔk|n.|粉笔|Pass me a piece of chalk.|递给我一支粉笔。|校园与学习
podium|ˈpoʊdiəm|n.|讲台|The professor stood at the podium.|教授站在讲台上。|校园与学习
microphone|ˈmaɪkrəfoʊn|n.|麦克风|Speak into the microphone, please.|请对着麦克风说。|校园与学习
projector|prəˈdʒɛktər|n.|投影仪|The projector is not working today.|投影仪今天不能用。|校园与学习
slide|slaɪd|n.|幻灯片|The slides are on the screen.|幻灯片在屏幕上。|校园与学习
handout|ˈhændaʊt|n.|讲义；分发材料|Please read the handout at home.|请在家阅读讲义。|校园与学习
textbook|ˈtɛkstbʊk|n.|教科书|Open your textbook to page ten.|把教科书翻到第十页。|校园与学习
notebook|ˈnoʊtbʊk|n.|笔记本|Write the words in your notebook.|把单词写进你的笔记本。|校园与学习
highlight|ˈhaɪlaɪt|v.|强调；标记|Highlight the key words in the text.|在文中标记关键词。|校园与学习
focus|ˈfoʊkəs|v./n.|专注；焦点|You need to focus on your study.|你需要专注于学习。|校园与学习
distract|dɪˈstrækt|v.|分散；使分心|Noise can distract students in class.|噪音会在课堂上使学生分心。|校园与学习
homework|ˈhoʊmwɜrk|n.|家庭作业|Finish your homework before dinner.|在晚饭前完成作业。|校园与学习
essay|ˈɛseɪ|n.|论文；短文|The essay is due on Friday.|这篇论文周五截止。|校园与学习
report|rɪˈpɔrt|n./v.|报告|Hand in the lab report tomorrow.|明天交实验报告。|校园与学习
thesis|ˈθisɪs|n.|毕业论文；论点|She is writing her thesis now.|她现在正在写毕业论文。|校园与学习
draft|dræft|n./v.|草稿；起草|Show me your first draft.|给我看看你的初稿。|校园与学习
revise|rɪˈvaɪz|v.|修改；复习|Revise your essay before submitting.|交稿前修改你的文章。|校园与学习
review|rɪˈvju|v./n.|复习；回顾|Review the notes before the exam.|考试前复习笔记。|校园与学习
submit|səbˈmɪt|v.|提交|Submit your paper online by noon.|中午前在网上提交论文。|校园与学习
plagiarism|ˈpleɪdʒərɪzəm|n.|剽窃；抄袭|Plagiarism will not be tolerated.|剽窃是不被容忍的。|校园与学习
research|rɪˈsɜrtʃ|n./v.|研究|She does research on education.|她从事教育研究。|校园与学习
citation|saɪˈteɪʃən|n.|引用；引文|Add a citation to each fact.|给每个事实加上引用。|校园与学习
bibliography|ˌbɪbliˈɑɡrəfi|n.|参考文献|Check the bibliography for sources.|查阅参考文献列表。|校园与学习
outline|ˈaʊtlaɪn|n./v.|大纲；概述|Write an outline for your speech.|为你的演讲写个提纲。|校园与学习
conclusion|kənˈkluʒən|n.|结论|The conclusion is clearly stated.|结论陈述得很清楚。|校园与学习
analysis|əˈnæləsɪs|n.|分析|The data needs careful analysis.|数据需要仔细分析。|校园与学习
proofread|ˈprufrid|v.|校对|Proofread your work before handing in.|上交前校对一下作业。|校园与学习
exam|ɪɡˈzæm|n.|考试|The final exam is next week.|期末考试下周进行。|校园与学习
score|skɔr|n./v.|分数；得分|My score improved a lot.|我的分数提高了很多。|校园与学习
grade|ɡreɪd|n./v.|成绩；评分|She got a good grade on the test.|她考试得了好成绩。|校园与学习
pass|pæs|v.|通过|I hope I pass this exam.|我希望通过这次考试。|校园与学习
fail|feɪl|v.|失败；不及格|Don't be afraid to fail.|不要害怕失败。|校园与学习
cheat|tʃit|v.|作弊|Never cheat on an examination.|考试时绝不作弊。|校园与学习
preparation|ˌprɛpəˈreɪʃən|n.|准备|Good preparation leads to success.|充分的准备带来成功。|校园与学习
memorize|ˈmɛməraɪz|v.|记住；背诵|Memorize these new words tonight.|今晚记住这些新单词。|校园与学习
vocabulary|vəˈkæbjəlɛri|n.|词汇|Reading builds your vocabulary.|阅读能扩大词汇量。|校园与学习
grammar|ˈɡræmər|n.|语法|English grammar is not too hard.|英语语法不算太难。|校园与学习
pronunciation|prəˌnʌnsiˈeɪʃən|n.|发音|Practice your pronunciation every day.|每天练习发音。|校园与学习
comprehension|ˌkɑmprɪˈhɛnʃən|n.|理解；阅读理解|The passage tests reading comprehension.|这篇文章测试阅读理解。|校园与学习
summary|ˈsʌməri|n.|总结；摘要|Write a summary of the article.|写一篇文章的摘要。|校园与学习
library|ˈlaɪbrɛri|n.|图书馆|I study in the library every day.|我每天都在图书馆学习。|校园与学习
librarian|laɪˈbrɛriən|n.|图书管理员|Ask the librarian for the book.|向图书管理员找那本书。|校园与学习
borrow|ˈbɑroʊ|v.|借|Can I borrow this dictionary?|我能借这本词典吗？|校园与学习
return|rɪˈtɜrn|v.|归还|Return the books by Friday.|周五前归还这些书。|校园与学习
renew|rɪˈnu|v.|续借；更新|I need to renew the library books.|我需要续借图书馆的书。|校园与学习
reference|ˈrɛfərəns|n.|参考资料；参考|The reference section is upstairs.|参考资料区在楼上。|校园与学习
shelf|ʃɛlf|n.|书架|The book is on the top shelf.|那本书在顶层书架。|校园与学习
photocopy|ˈfoʊtəˌkɑpi|n./v.|复印|Please photocopy this page for me.|请帮我复印这一页。|校园与学习
journal|ˈdʒɜrnəl|n.|期刊；日记|She reads a journal every week.|她每周读一本期刊。|校园与学习
dictionary|ˈdɪkʃəˌnɛri|n.|词典|Look up the word in the dictionary.|在词典里查这个单词。|校园与学习
fiction|ˈfɪkʃən|n.|小说|This novel is a great fiction.|这部小说很棒。|校园与学习
article|ˈɑrtɪkəl|n.|文章|The article is about education.|这篇文章是关于教育的。|校园与学习
database|ˈdeɪtəbeɪs|n.|数据库|Search the database for sources.|在数据库中查找资料。|校园与学习
search|sɜrtʃ|v./n.|搜索|Search for the key word online.|在网上搜索关键词。|校园与学习
dormitory|ˈdɔrmətɔri|n.|宿舍|The dormitory closes at midnight.|宿舍午夜关闭。|校园与学习
roommate|ˈrummeɪt|n.|室友|My roommate studies very hard.|我的室友学习非常努力。|校园与学习
laundry|ˈlɔndri|n.|洗衣；待洗衣物|I do laundry on weekends.|我周末洗衣服。|校园与学习
canteen|kænˈtin|n.|食堂|The canteen serves local food.|食堂供应本地食物。|校园与学习
cafeteria|ˌkæfəˈtɪriə|n.|自助餐厅|Let's have lunch in the cafeteria.|我们来自助餐厅吃午饭吧。|校园与学习
meal|mil|n.|一餐；一顿饭|Breakfast is the most important meal.|早餐是最重要的一餐。|校园与学习
accommodation|əˌkɑməˈdeɪʃən|n.|住宿|Student accommodation is near campus.|学生宿舍在校园附近。|校园与学习
rent|rɛnt|v./n.|租；租金|The rent is due at the month's end.|租金在月底到期。|校园与学习
facility|fəˈsɪləti|n.|设施|The gym facilities are excellent.|健身房设施很好。|校园与学习
network|ˈnɛtwɜrk|n.|网络|The campus network is very fast.|校园网络非常快。|校园与学习
campus|ˈkæmpəs|n.|校园|The campus is beautiful in autumn.|校园秋天很美。|校园与学习
society|səˈsaɪəti|n.|社团；社会|Join the student society for fun.|加入学生社团玩玩吧。|校园与学习
club|klʌb|n.|俱乐部|She leads the debate club.|她负责辩论俱乐部。|校园与学习
volunteer|ˌvɑlənˈtɪr|n./v.|志愿者；自愿|Many students volunteer to help.|许多学生自愿提供帮助。|校园与学习
competition|ˌkɑmpəˈtɪʃən|n.|比赛；竞争|The speech competition is tomorrow.|演讲比赛明天举行。|校园与学习
orientation|ˌɔriənˈteɪʃən|n.|迎新；方向|Freshmen join the orientation week.|新生参加迎新周。|校园与学习
ceremony|ˈsɛrəˌmoʊni|n.|典礼|The graduation ceremony was moving.|毕业典礼很感人。|校园与学习
performance|pərˈfɔrməns|n.|表演；表现|The stage performance was amazing.|舞台表演非常精彩。|校园与学习
activity|ækˈtɪvəti|n.|活动|This activity attracts many students.|这个活动吸引很多学生。|校园与学习
rehearsal|rɪˈhɜrsəl|n.|排练|The rehearsal starts at six.|排练六点开始。|校园与学习
exhibition|ˌɛksəˈbɪʃən|n.|展览|The art exhibition opens today.|艺术展今天开幕。|校园与学习
professor|prəˈfɛsər|n.|教授|Professor Smith teaches linguistics.|史密斯教授教语言学。|校园与学习
faculty|ˈfækəlti|n.|全体教员；院系|The faculty voted for the change.|教师投票支持这一变动。|校园与学习
advisor|ədˈvaɪzər|n.|导师；顾问|Ask your advisor for help.|向你的导师求助。|校园与学习
mentor|ˈmɛntɔr|n.|导师|My mentor gave me good advice.|我的导师给了我好的建议。|校园与学习
scholarship|ˈskɑlərʃɪp|n.|奖学金|She won a full scholarship.|她获得了全额奖学金。|校园与学习
tuition|tuˈɪʃən|n.|学费|Tuition goes up this year.|今年学费上涨。|校园与学习
grant|ɡrænt|n./v.|助学金；授予|He applied for a research grant.|他申请了研究助学金。|校园与学习
deadline|ˈdɛdlaɪn|n.|截止日期|The application deadline is coming.|申请截止日期快到了。|校园与学习
department|dɪˈpɑrtmənt|n.|系；部门|The math department has new rules.|数学系有新规定。|校园与学习
office|ˈɔfɪs|n.|办公室|The teacher's office is on floor two.|老师办公室在二楼。|校园与学习
secretary|ˈsɛkrətɛri|n.|秘书|The secretary printed the form.|秘书打印了表格。|校园与学习
administration|ədˌmɪnəˈstreɪʃən|n.|行政；管理|The administration announced a holiday.|行政部门宣布放假。|校园与学习
study|ˈstʌdi|v.|学习|I study for two hours daily.|我每天学习两个小时。|校园与学习
learn|lɜrn|v.|学会；学习|We learn new things every day.|我们每天学习新东西。|校园与学习
practice|ˈpræktɪs|v./n.|练习|Practice speaking English aloud.|大声练习说英语。|校园与学习
understand|ˌʌndərˈstænd|v.|理解|Do you understand the question?|你理解这个问题吗？|校园与学习
explain|ɪkˈspleɪn|v.|解释|The teacher will explain the rules.|老师会解释规则。|校园与学习
complete|kəmˈplit|v.|完成|Complete the reading before class.|上课前完成阅读。|校园与学习
prepare|prɪˈpɛr|v.|准备|Prepare well for the interview.|为面试做好充分准备。|校园与学习
improve|ɪmˈpruv|v.|提高|Practice helps you improve quickly.|练习帮助你快速进步。|校园与学习
attend|əˈtɛnd|v.|出席|You must attend every class.|你必须出席每一节课。|校园与学习
assign|əˈsaɪn|v.|布置；分配|The professor assigned a new task.|教授布置了一个新任务。|校园与学习
check|tʃɛk|v.|检查|Check your answers carefully.|仔细检查你的答案。|校园与学习
correct|kəˈrɛkt|v./adj.|改正；正确的|Please correct the spelling errors.|请改正拼写错误。|校园与学习
remember|rɪˈmɛmbər|v.|记住|Remember to bring your book.|记得带你的书。|校园与学习
forget|fərˈɡɛt|v.|忘记|Don't forget your student card.|别忘了你的学生证。|校园与学习
translate|trænzˈleɪt|v.|翻译|Can you translate this sentence?|你能翻译这个句子吗？|校园与学习
diligent|ˈdɪlɪdʒənt|adj.|勤奋的|She is a diligent student.|她是个勤奋的学生。|校园与学习
busy|ˈbɪzi|adj.|忙碌的|I am busy with my homework.|我正忙着做作业。|校园与学习
difficult|ˈdɪfɪkəlt|adj.|困难的|This chapter is quite difficult.|这一章相当难。|校园与学习
challenging|ˈtʃæləndʒɪŋ|adj.|有挑战性的|The exam is challenging but fair.|这次考试有挑战性但公平。|校园与学习
interesting|ˈɪntrəstɪŋ|adj.|有趣的|The history class is interesting.|历史课很有趣。|校园与学习
boring|ˈbɔrɪŋ|adj.|枯燥的|The lecture was a bit boring.|讲座有点无聊。|校园与学习
important|ɪmˈpɔrtənt|adj.|重要的|Sleep is important for students.|睡眠对学生很重要。|校园与学习
excellent|ˈɛksələnt|adj.|优秀的|You did an excellent job today.|你今天表现很好。|校园与学习
average|ˈævərɪdʒ|adj./n.|平均的；平均水平|He is an average student.|他是个中等水平学生。|校园与学习
responsible|rɪˈspɑnsəbəl|adj.|负责的|Be responsible for your study.|对你的学习负责。|校园与学习
hand in|hænd ɪn|phr.|上交|Hand in your report today.|今天交你的报告。|校园与学习
hand out|hænd aʊt|phr.|分发|Please hand out the papers.|请分发试卷。|校园与学习
look up|lʊk ʌp|phr.|查阅|Look up the meaning online.|在网上查一下意思。|校园与学习
pay attention|peɪ əˈtɛnʃən|phr.|注意|Pay attention to the teacher.|注意听老师讲。|校园与学习
take notes|teɪk noʊts|phr.|做笔记|Take notes while you listen.|边听边做笔记。|校园与学习
go over|ɡoʊ ˈoʊvər|phr.|复习；检查|Go over the lesson tonight.|今晚复习这课。|校园与学习
keep up|kip ʌp|phr.|跟上|Keep up with the class pace.|跟上课堂节奏。|校园与学习
catch up|kætʃ ʌp|phr.|赶上|Catch up on missed classes.|补上错过的课。|校园与学习
figure out|ˈfɪɡjər aʊt|phr.|想出；弄懂|Figure out the answer yourself.|自己弄懂这个答案。|校园与学习
think over|θɪŋk ˈoʊvər|phr.|认真考虑|Think over the plan carefully.|认真考虑这个计划。|校园与学习
apply|əˈplaɪ|v.|申请|Apply for the scholarship early.|尽早申请奖学金。|校园与学习
choose|tʃuz|v.|选择|Choose the course you like best.|选你最喜欢的课。|校园与学习
select|sɪˈlɛkt|v.|挑选|Select a topic for your essay.|为你的文章选个主题。|校园与学习
encourage|ɪnˈkɜrɪdʒ|v.|鼓励|Teachers should encourage students.|老师应该鼓励学生。|校园与学习
inspire|ɪnˈspaɪər|v.|激励|The story inspired us to study.|这个故事激励我们学习。|校园与学习
achieve|əˈtʃiv|v.|实现；达到|You can achieve your goals.|你能实现你的目标。|校园与学习
succeed|səkˈsid|v.|成功|Work hard and you will succeed.|努力工作你就会成功。|校园与学习
effort|ˈɛfərt|n.|努力|Great effort brings great results.|巨大的努力带来好结果。|校园与学习
knowledge|ˈnɑlɪdʒ|n.|知识|Knowledge comes from practice.|知识来自实践。|校园与学习
skill|skɪl|n.|技能|Listening is a useful skill.|听力是一项实用技能。|校园与学习
ability|əˈbɪləti|n.|能力|Reading improves your ability.|阅读能提升你的能力。|校园与学习
progress|ˈprɑɡrɛs|n./v.|进步|You have made great progress.|你取得很大进步。|校园与学习
experience|ɪkˈspɪriəns|n./v.|经验；经历|College offers valuable experience.|大学带来宝贵经验。|校园与学习
opportunity|ˌɑpərˈtunəti|n.|机会|College offers many opportunities.|大学提供许多机会。|校园与学习
challenge|ˈtʃælɪndʒ|n./v.|挑战|The task is a real challenge.|这个任务是个真正的挑战。|校园与学习
question|ˈkwɛstʃən|n.|问题|Raise your hand to ask a question.|举手提问。|校园与学习
answer|ˈænsər|n./v.|回答|Answer the question in English.|用英语回答这个问题。|校园与学习
group|ɡrup|n.|小组；团体|Work in groups of four students.|四人一组一起合作。|校园与学习
partner|ˈpɑrtnər|n.|搭档|Choose a partner for the project.|为项目选一个搭档。|校园与学习
project|ˈprɑdʒɛkt|n.|项目|The science project is due Friday.|科学项目周五截止。|校园与学习
topic|ˈtɑpɪk|n.|话题；题目|Pick a topic you like.|选一个你喜欢的话题。|校园与学习
argument|ˈɑrɡjəmənt|n.|论点；争论|Her argument is very convincing.|她的论点很有说服力。|校园与学习
evidence|ˈɛvədəns|n.|证据|Show me the evidence you have.|把你有的证据给我看。|校园与学习
source|sɔrs|n.|来源|Cite your sources in the paper.|在论文里引用来源。|校园与学习
chapter|ˈtʃæptər|n.|章节|Read the first chapter tonight.|今晚读第一章。|校园与学习
passage|ˈpæsɪdʒ|n.|段落；短文|Read the passage aloud twice.|大声朗读这段短文两遍。|校园与学习
sentence|ˈsɛntəns|n.|句子|Write a sentence with each word.|用每个单词写一个句子。|校园与学习
paragraph|ˈpærəɡræf|n.|段落|Start a new paragraph here.|从这里开始新的一段。|校园与学习
term|tɜrm|n.|学期；术语|The term ends next month.|这个学期下个月结束。|校园与学习
language|ˈlæŋɡwɪdʒ|n.|语言|Language learning takes time.|语言学习需要时间。|校园与学习
subject|ˈsʌbdʒɪkt|n.|科目；主题|Math is my favorite subject.|数学是我最喜欢的科目。|校园与学习
lesson|ˈlɛsən|n.|课|The lesson starts at eight.|这节课八点开始。|校园与学习
course|kɔrs|n.|课程|This course is very popular.|这门课很受欢迎。|校园与学习
classmate|ˈklæsmeɪt|n.|同学|My classmates are all friendly.|我的同学都很友好。|校园与学习
teacher|ˈtitʃər|n.|老师|The teacher explains everything clearly.|老师讲得很清楚。|校园与学习
student|ˈstudənt|n.|学生|Every student has a student card.|每个学生都有学生证。|校园与学习
fluent|ˈfluənt|adj.|流利的|She is fluent in English.|她英语说得很流利。|校园与学习
accurate|ˈækjərət|adj.|准确的|Your answer is quite accurate.|你的答案相当准确。|校园与学习
creative|kriˈeɪtɪv|adj.|有创造力的|This task needs creative thinking.|这个任务需要创造性思维。|校园与学习
patient|ˈpeɪʃənt|adj./n.|有耐心的；病人|Be patient with new learners.|对新学习者要有耐心。|校园与学习
curious|ˈkjʊriəs|adj.|好奇的|Curious students ask many questions.|好奇的学生问很多问题。|校园与学习
confident|ˈkɑnfədənt|adj.|自信的|Speak up and stay confident.|大声说并保持自信。|校园与学习
independent|ˌɪndɪˈpɛndənt|adj.|独立的|College teaches you to be independent.|大学教会你独立。|校园与学习
successful|səkˈsɛsfəl|adj.|成功的|She is a successful researcher.|她是一位成功的研究者。|校园与学习
anxious|ˈæŋkʃəs|adj.|焦虑的|Don't be anxious about the exam.|别为考试感到焦虑。|校园与学习
nervous|ˈnɜrvəs|adj.|紧张的|I feel nervous before speaking.|演讲前我感到紧张。|校园与学习
stressful|ˈstrɛsfəl|adj.|有压力的|Exam week is very stressful.|考试周压力很大。|校园与学习
relaxed|rɪˈlækst|adj.|放松的|I feel relaxed after the exam.|考试后我感到放松。|校园与学习
relieved|rɪˈlivd|adj.|宽慰的；松一口气的|I felt relieved when it ended.|结束时我松了口气。|校园与学习
