independent|ˌɪndɪˈpendənt|adj.|独立的；自主的|She wants to be independent financially.|她想在经济上独立。|情感态度与人物描述
aggressive|əˈɡresɪv|adj.|好斗的；有闯劲的|His aggressive style scares customers.|他咄咄逼人的风格吓跑顾客。|情感态度与人物描述
sociable|ˈsoʊʃəbl|adj.|好交际的；友善的|He is very sociable and friendly.|他很爱交际又友好。|情感态度与人物描述
shy|ʃaɪ|adj.|害羞的；腼腆的|The girl is too shy to speak.|这个女孩太害羞不敢说话。|情感态度与人物描述
outgoing|ˈaʊtɡoʊɪŋ|adj.|外向的；开朗的|She is outgoing and loves parties.|她性格外向并喜欢聚会。|情感态度与人物描述
considerate|kənˈsɪdərət|adj.|体贴的；考虑周到的|He was considerate of her feelings.|他体谅她的感受。|情感态度与人物描述
selfish|ˈselfɪʃ|adj.|自私的|That was a selfish decision.|那是一个自私的决定。|情感态度与人物描述
generous|ˈdʒenərəs|adj.|慷慨的；大方的|She is generous to everyone.|她对每个人都很慷慨。|情感态度与人物描述
polite|pəˈlaɪt|adj.|有礼貌的；客气的|He is always polite to others.|他对别人总是很礼貌。|情感态度与人物描述
rude|ruːd|adj.|粗鲁的；无礼的|It is rude to interrupt others.|打断别人是不礼貌的。|情感态度与人物描述
gentle|ˈdʒentl|adj.|温柔的；温和的|Be gentle with the children.|对孩子们要温和。|情感态度与人物描述
violent|ˈvaɪələnt|adj.|暴力的；激烈的|Violent behavior is not allowed.|不允许暴力行为。|情感态度与人物描述
clever|ˈklevər|adj.|聪明的；机灵的|The clever boy solved it fast.|聪明的男孩很快解决了它。|情感态度与人物描述
intelligent|ɪnˈtelɪdʒənt|adj.|聪明的；有才智的|She is clearly an intelligent girl.|她显然是个聪明的女孩。|情感态度与人物描述
wise|waɪz|adj.|明智的；睿智的|It was a wise decision.|那是一个明智的决定。|情感态度与人物描述
foolish|ˈfuːlɪʃ|adj.|愚蠢的；傻的|It was foolish to believe him.|相信他是愚蠢的。|情感态度与人物描述
naive|naɪˈiːv|adj.|天真的；幼稚的|She was naive about the world.|她对这个世界很天真。|情感态度与人物描述
mature|məˈtʃʊr|adj.|成熟的；稳重的|He sounded mature for his age.|以他的年龄他显得很成熟。|情感态度与人物描述
patient|ˈpeɪʃnt|adj.|耐心的|Be patient with the little ones.|对小孩子们要有耐心。|情感态度与人物描述
impatient|ɪmˈpeɪʃnt|adj.|不耐烦的；急躁的|He got impatient in the queue.|排队时他变得不耐烦。|情感态度与人物描述
brave|breɪv|adj.|勇敢的|It was brave of you to come.|你能来很勇敢。|情感态度与人物描述
cowardly|ˈkaʊərdli|adj.|胆小的；懦弱的|It was a cowardly thing to do.|那样做很懦弱。|情感态度与人物描述
cautious|ˈkɔːʃəs|adj.|谨慎的；小心的|Be cautious when crossing the street.|过马路时要小心。|情感态度与人物描述
careless|ˈkerləs|adj.|粗心的；疏忽的|A careless mistake cost us dearly.|一个粗心的错误让我们损失惨重。|情感态度与人物描述
careful|ˈkerfl|adj.|仔细的；小心的|Be careful with the hot pan.|小心那个热锅。|情感态度与人物描述
serious|ˈsɪriəs|adj.|严肃的；严重的|He looks serious about it.|他对此看起来很认真。|情感态度与人物描述
humorous|ˈhjuːmərəs|adj.|幽默的|He told a humorous story.|他讲了一个幽默的故事。|情感态度与人物描述
funny|ˈfʌni|adj.|有趣的；好笑的|That was a funny joke.|那是一个好笑的笑话。|情感态度与人物描述
strict|strɪkt|adj.|严格的|Our teacher is very strict.|我们的老师很严格。|情感态度与人物描述
kind|kaɪnd|adj.|善良的；亲切的|She has a kind heart.|她有一颗善良的心。|情感态度与人物描述
cruel|ˈkruːəl|adj.|残忍的；冷酷的|It was cruel to tease him.|捉弄他很残忍。|情感态度与人物描述
friendly|ˈfrendli|adj.|友好的；亲切的|The neighbors are very friendly.|邻居们都很友好。|情感态度与人物描述
hostile|ˈhɑːstl|adj.|敌对的；有敌意的|The crowd grew hostile quickly.|人群很快充满敌意。|情感态度与人物描述
capable|ˈkeɪpəbl|adj.|有能力的；能干的|She is capable of finishing.|她有能力完成。|情感态度与人物描述
talented|ˈtæləntɪd|adj.|有才能的；天才的|He is a talented musician.|他是一个有才华的音乐家。|情感态度与人物描述
competent|ˈkɑːmpɪtənt|adj.|胜任的；有能力的|She is competent for this job.|她能胜任这份工作。|情感态度与人物描述
